farm_id,sensor_id,timestamp,region,N,P,K,temperature,humidity,ph,rainfall,ndvi,soc,crop
FARM_1207,SENSOR_6580,2026-01-01 20:06:00,Central,35,140,197,16.77557314,82.75241875,6.106190557000001,66.76285469,0.69,1.04,grapes
FARM_1208,SENSOR_1632,2026-01-01 20:07:00,South,11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,0.67,2.73,grapes
FARM_1209,SENSOR_7735,2026-01-01 20:08:00,East,6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,0.85,2.18,grapes
FARM_1210,SENSOR_6383,2026-01-01 20:09:00,West,17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,0.9,3.57,grapes
FARM_1211,SENSOR_6178,2026-01-01 20:10:00,South,25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,0.73,3.03,grapes
FARM_1212,SENSOR_9732,2026-01-01 20:11:00,South,27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,0.92,4.16,grapes
FARM_1213,SENSOR_9881,2026-01-01 20:12:00,South,9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,0.67,2.08,grapes
FARM_1214,SENSOR_2202,2026-01-01 20:13:00,South,16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,0.61,1.77,grapes
FARM_1215,SENSOR_1385,2026-01-01 20:14:00,North,32,141,204,8.825674745,82.89753705,5.536645599,67.235765,0.86,4.46,grapes
FARM_1216,SENSOR_3093,2026-01-01 20:15:00,South,22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,0.55,1.46,grapes
FARM_1217,SENSOR_6723,2026-01-01 20:16:00,South,31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,0.91,1.35,grapes
FARM_1218,SENSOR_7195,2026-01-01 20:17:00,East,3,136,205,17.5862944,80.84806564,6.334771461,71.40654520000002,0.88,3.31,grapes
FARM_1219,SENSOR_9521,2026-01-01 20:18:00,West,28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,0.29,2.41,grapes
FARM_1220,SENSOR_9223,2026-01-01 20:19:00,Central,4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,0.63,3.47,grapes
FARM_1221,SENSOR_5020,2026-01-01 20:20:00,East,39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,0.4,2.98,grapes
FARM_1222,SENSOR_5383,2026-01-01 20:21:00,South,38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,0.32,4.31,grapes
FARM_1223,SENSOR_4386,2026-01-01 20:22:00,West,36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,0.65,3.51,grapes
FARM_1224,SENSOR_1849,2026-01-01 20:23:00,Central,25,121,201,30.50734778,82.71775569,5.594240602999999,70.08200379,0.94,2.41,grapes
FARM_1225,SENSOR_5183,2026-01-01 20:24:00,South,15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,0.93,2.14,grapes
FARM_1226,SENSOR_2169,2026-01-01 20:25:00,North,24,140,205,12.087022,83.59398734,5.93202852,68.66813363,0.4,2.04,grapes
FARM_1227,SENSOR_2259,2026-01-01 20:26:00,Central,13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,0.64,2.48,grapes
FARM_1228,SENSOR_6567,2026-01-01 20:27:00,East,5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,0.82,2.65,grapes
FARM_1229,SENSOR_9779,2026-01-01 20:28:00,Central,30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,0.77,2.58,grapes
FARM_1230,SENSOR_9863,2026-01-01 20:29:00,South,23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,0.43,3.3,grapes
FARM_1231,SENSOR_8179,2026-01-01 20:30:00,South,26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,0.46,1.66,grapes
FARM_1232,SENSOR_5039,2026-01-01 20:31:00,South,7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,0.9,4.41,grapes
FARM_1233,SENSOR_2057,2026-01-01 20:32:00,West,32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,0.5,2.96,grapes
FARM_1234,SENSOR_4588,2026-01-01 20:33:00,North,9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,0.49,4.48,grapes
FARM_1235,SENSOR_4282,2026-01-01 20:34:00,East,20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,0.59,3.37,grapes
FARM_1236,SENSOR_8974,2026-01-01 20:35:00,South,32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,0.87,1.7,grapes
FARM_1237,SENSOR_8836,2026-01-01 20:36:00,East,3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,0.47,1.55,grapes
FARM_1238,SENSOR_4790,2026-01-01 20:37:00,East,38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,0.67,3.74,grapes
FARM_1239,SENSOR_6024,2026-01-01 20:38:00,South,14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,0.45,4.23,grapes
FARM_1240,SENSOR_8528,2026-01-01 20:39:00,North,20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,0.56,2.43,grapes
FARM_1241,SENSOR_6009,2026-01-01 20:40:00,West,40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,0.36,3.02,grapes
FARM_1242,SENSOR_8161,2026-01-01 20:41:00,Central,36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,0.45,2.4,grapes
FARM_1243,SENSOR_5440,2026-01-01 20:42:00,Central,11,132,197,15.99050693,81.23966573,5.7343170070000005,74.40198861,0.94,2.67,grapes
FARM_1244,SENSOR_9245,2026-01-01 20:43:00,West,0,137,195,22.4359017,80.18612085,6.329499832000001,65.3973168,0.91,4.21,grapes
FARM_1245,SENSOR_6693,2026-01-01 20:44:00,East,19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,0.43,3.76,grapes
FARM_1246,SENSOR_3317,2026-01-01 20:45:00,South,31,136,197,31.11047251,83.34010951,5.653776057999999,71.43001582,0.55,4.22,grapes
FARM_1247,SENSOR_7876,2026-01-01 20:46:00,Central,4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,0.44,1.99,grapes
FARM_1248,SENSOR_5090,2026-01-01 20:47:00,North,39,139,201,41.18664903,81.01783402,5.5399808120000005,68.68895899,0.6,3.2,grapes
FARM_1249,SENSOR_7889,2026-01-01 20:48:00,East,8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,0.83,3.53,grapes
FARM_1250,SENSOR_4472,2026-01-01 20:49:00,East,39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,0.73,1.74,grapes
FARM_1251,SENSOR_5651,2026-01-01 20:50:00,West,32,120,204,10.38004759,83.44518113,6.138958698,67.39173790000001,0.74,1.4,grapes
FARM_1252,SENSOR_4113,2026-01-01 20:51:00,North,12,142,203,31.3115978,82.56407013,5.972850837999999,65.01095312,0.59,1.39,grapes
FARM_1253,SENSOR_2178,2026-01-01 20:52:00,South,8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,0.93,3.37,grapes
FARM_1254,SENSOR_3492,2026-01-01 20:53:00,West,8,139,199,29.36947679,81.53996362,6.3364266670000005,66.13442813,0.58,3.87,grapes
FARM_1255,SENSOR_6179,2026-01-01 20:54:00,South,21,134,202,10.72302459,80.02130636,6.425419926,65.29821120000001,0.75,2.9,grapes
FARM_1256,SENSOR_1082,2026-01-01 20:55:00,Central,40,140,195,14.97846952,80.49979873,6.2943956760000015,71.63437433,0.29,1.18,grapes
FARM_1257,SENSOR_8293,2026-01-01 20:56:00,Central,39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,0.6,2.75,grapes
FARM_1258,SENSOR_4113,2026-01-01 20:57:00,South,19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,0.32,3.71,grapes
FARM_1259,SENSOR_6560,2026-01-01 20:58:00,Central,21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,0.37,1.53,grapes
FARM_1260,SENSOR_7747,2026-01-01 20:59:00,South,17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,0.9,4.08,grapes
FARM_1261,SENSOR_9572,2026-01-01 21:00:00,East,33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,0.83,1.16,grapes
FARM_1262,SENSOR_6233,2026-01-01 21:01:00,North,22,133,201,23.81995682,80.12211649,6.00299607,67.27398640000001,0.78,2.01,grapes
FARM_1263,SENSOR_6928,2026-01-01 21:02:00,Central,32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,0.64,1.35,grapes
FARM_1264,SENSOR_4949,2026-01-01 21:03:00,South,37,135,205,11.82768186,80.2827185,5.510924848999999,74.10225057,0.44,1.25,grapes
FARM_1265,SENSOR_3830,2026-01-01 21:04:00,South,15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,0.67,2.25,grapes
FARM_1266,SENSOR_8686,2026-01-01 21:05:00,South,39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,0.3,4.03,grapes
FARM_1267,SENSOR_1864,2026-01-01 21:06:00,North,40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,0.27,3.44,grapes
FARM_1268,SENSOR_5558,2026-01-01 21:07:00,Central,40,132,202,24.57558351,80.70695797,5.9718130060000005,69.706113,0.27,1.06,grapes
FARM_1269,SENSOR_4424,2026-01-01 21:08:00,South,29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,0.63,2.28,grapes
FARM_1270,SENSOR_7046,2026-01-01 21:09:00,South,32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,0.8,1.95,grapes
FARM_1271,SENSOR_3252,2026-01-01 21:10:00,East,6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,0.89,2.42,grapes
FARM_1272,SENSOR_6038,2026-01-01 21:11:00,South,8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,0.39,1.34,grapes
FARM_1273,SENSOR_8794,2026-01-01 21:12:00,East,34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,0.83,1.64,grapes
FARM_1274,SENSOR_7914,2026-01-01 21:13:00,Central,35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,0.31,4.11,grapes
FARM_1275,SENSOR_5737,2026-01-01 21:14:00,West,16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,0.91,3.92,grapes
FARM_1276,SENSOR_3145,2026-01-01 21:15:00,West,8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,0.45,3.02,grapes
FARM_1277,SENSOR_9459,2026-01-01 21:16:00,South,25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,0.84,2.23,grapes
FARM_1278,SENSOR_1531,2026-01-01 21:17:00,East,16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,0.92,4.4,grapes
FARM_1279,SENSOR_3955,2026-01-01 21:18:00,Central,39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,0.58,4.32,grapes
FARM_1280,SENSOR_3640,2026-01-01 21:19:00,East,38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,0.74,2.62,grapes
FARM_1281,SENSOR_6831,2026-01-01 21:20:00,Central,33,120,205,35.12158265,82.26890793,5.550832177999999,69.71518491,0.84,3.53,grapes
FARM_1282,SENSOR_5840,2026-01-01 21:21:00,North,35,125,204,19.6491772,80.15215777,6.107741787999999,73.69529586,0.59,1.52,grapes
FARM_1283,SENSOR_8459,2026-01-01 21:22:00,North,1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,0.77,3.33,grapes
FARM_1284,SENSOR_3938,2026-01-01 21:23:00,South,39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,0.59,3.87,grapes
FARM_1285,SENSOR_4822,2026-01-01 21:24:00,Central,28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,0.56,2.61,grapes
FARM_1286,SENSOR_9975,2026-01-01 21:25:00,North,6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,0.91,2.03,grapes
FARM_1287,SENSOR_7859,2026-01-01 21:26:00,East,6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,0.5,2.73,grapes
FARM_1288,SENSOR_2887,2026-01-01 21:27:00,South,29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,0.73,1.06,grapes
FARM_1289,SENSOR_9834,2026-01-01 21:28:00,West,37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,0.94,1.65,grapes
FARM_1290,SENSOR_9511,2026-01-01 21:29:00,West,38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,0.38,2.52,grapes
FARM_1291,SENSOR_1973,2026-01-01 21:30:00,West,38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,0.58,2.46,grapes
FARM_1292,SENSOR_5182,2026-01-01 21:31:00,South,14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,0.7,2.12,grapes
FARM_1293,SENSOR_9965,2026-01-01 21:32:00,East,6,125,204,27.92004934,82.93262435,5.7335398070000005,69.92092839,0.53,1.53,grapes
FARM_1294,SENSOR_4333,2026-01-01 21:33:00,West,32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,0.66,3.19,grapes
FARM_1295,SENSOR_1777,2026-01-01 21:34:00,South,11,124,204,13.42988625,80.06633966,6.361141107000001,71.40043037,0.91,2.92,grapes
FARM_1296,SENSOR_9675,2026-01-01 21:35:00,South,23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,0.52,1.88,grapes
FARM_1297,SENSOR_6769,2026-01-01 21:36:00,South,40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,0.6,1.18,grapes
FARM_1298,SENSOR_6721,2026-01-01 21:37:00,Central,6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,0.9,2.26,grapes
FARM_1299,SENSOR_2110,2026-01-01 21:38:00,East,37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,0.58,2.06,grapes
FARM_1300,SENSOR_9205,2026-01-01 21:39:00,North,35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,0.86,1.35,grapes
FARM_1301,SENSOR_9854,2026-01-01 21:40:00,North,119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,0.65,4.46,watermelon
FARM_1302,SENSOR_8510,2026-01-01 21:41:00,West,119,19,55,25.18780042,83.44621709,6.818261382999999,46.87420883,0.92,2.48,watermelon
FARM_1303,SENSOR_3976,2026-01-01 21:42:00,Central,105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,0.46,1.21,watermelon
FARM_1304,SENSOR_9399,2026-01-01 21:43:00,South,114,8,50,24.74631269,88.30866319,6.581587932000001,57.95826144,0.68,2.39,watermelon
FARM_1305,SENSOR_6476,2026-01-01 21:44:00,West,93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,0.61,2.46,watermelon
FARM_1306,SENSOR_2277,2026-01-01 21:45:00,Central,80,26,55,24.53442564,88.989272,6.140099215,49.11618732,0.94,2.95,watermelon
FARM_1307,SENSOR_3720,2026-01-01 21:46:00,South,85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,0.58,3.64,watermelon
FARM_1308,SENSOR_1603,2026-01-01 21:47:00,Central,85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,0.51,1.73,watermelon
FARM_1309,SENSOR_9561,2026-01-01 21:48:00,Central,82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,0.89,1.33,watermelon
FARM_1310,SENSOR_5079,2026-01-01 21:49:00,West,118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,0.51,3.03,watermelon
FARM_1311,SENSOR_4607,2026-01-01 21:50:00,North,83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,0.31,4.15,watermelon
FARM_1312,SENSOR_9567,2026-01-01 21:51:00,West,86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,0.81,2.9,watermelon
FARM_1313,SENSOR_4765,2026-01-01 21:52:00,West,101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,0.37,2.48,watermelon
FARM_1314,SENSOR_9982,2026-01-01 21:53:00,West,119,9,50,26.74550678,83.9195902,6.251286661,40.794305,0.49,1.38,watermelon
FARM_1315,SENSOR_3894,2026-01-01 21:54:00,Central,104,17,46,25.7131428,80.22972777,6.190015912000001,43.08961827,0.64,2.08,watermelon
FARM_1316,SENSOR_3029,2026-01-01 21:55:00,North,95,12,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,0.9,1.28,watermelon
FARM_1317,SENSOR_7340,2026-01-01 21:56:00,West,102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,0.94,2.2,watermelon
FARM_1318,SENSOR_6020,2026-01-01 21:57:00,North,109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,0.36,3.13,watermelon
FARM_1319,SENSOR_5906,2026-01-01 21:58:00,East,81,18,50,26.80750629,88.22874955,6.429788072999999,58.79889057,0.45,2.01,watermelon
FARM_1320,SENSOR_3948,2026-01-01 21:59:00,South,103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,0.3,2.01,watermelon
FARM_1321,SENSOR_8437,2026-01-01 22:00:00,East,105,14,50,26.2148837,87.68839820000002,6.419052193,59.65590798,0.76,2.19,watermelon
FARM_1322,SENSOR_8399,2026-01-01 22:01:00,North,97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,0.46,2.84,watermelon
FARM_1323,SENSOR_7450,2026-01-01 22:02:00,East,120,19,49,25.79448878,84.26830701,6.762471628999998,56.45229202,0.81,4.09,watermelon
FARM_1324,SENSOR_6960,2026-01-01 22:03:00,East,95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,0.79,2.18,watermelon
FARM_1325,SENSOR_1934,2026-01-01 22:04:00,West,83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,0.67,2.46,watermelon
FARM_1326,SENSOR_9580,2026-01-01 22:05:00,East,83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,0.51,4.45,watermelon
FARM_1327,SENSOR_7580,2026-01-01 22:06:00,Central,91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,0.82,3.69,watermelon
FARM_1328,SENSOR_9337,2026-01-01 22:07:00,East,116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,0.86,2.13,watermelon
FARM_1329,SENSOR_2116,2026-01-01 22:08:00,North,112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,0.91,1.24,watermelon
FARM_1330,SENSOR_6565,2026-01-01 22:09:00,North,88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,0.9,3.38,watermelon
FARM_1331,SENSOR_4437,2026-01-01 22:10:00,West,118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,0.81,2.19,watermelon
FARM_1332,SENSOR_9046,2026-01-01 22:11:00,East,92,21,48,25.81692236,82.043255,6.377427122,54.82963379,0.6,4.36,watermelon
FARM_1333,SENSOR_8120,2026-01-01 22:12:00,East,106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,0.69,1.65,watermelon
FARM_1334,SENSOR_7897,2026-01-01 22:13:00,Central,99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,0.7,1.01,watermelon
FARM_1335,SENSOR_7710,2026-01-01 22:14:00,West,98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,0.72,2.07,watermelon
FARM_1336,SENSOR_3915,2026-01-01 22:15:00,West,108,22,46,26.17668721,86.72952049999998,6.121168559,53.33484977,0.68,1.42,watermelon
FARM_1337,SENSOR_2178,2026-01-01 22:16:00,South,119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,0.63,3.43,watermelon
FARM_1338,SENSOR_5811,2026-01-01 22:17:00,East,117,27,48,26.53259325,82.39053979,6.835268183999999,54.30660782,0.61,2.29,watermelon
FARM_1339,SENSOR_7205,2026-01-01 22:18:00,South,109,10,53,26.81938687,87.8274604,6.5517503060000015,46.06193778,0.26,2.41,watermelon
FARM_1340,SENSOR_3130,2026-01-01 22:19:00,Central,80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,0.92,2.41,watermelon
FARM_1341,SENSOR_7725,2026-01-01 22:20:00,North,100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,0.33,2.19,watermelon
FARM_1342,SENSOR_1308,2026-01-01 22:21:00,East,91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,0.92,1.39,watermelon
FARM_1343,SENSOR_6660,2026-01-01 22:22:00,West,86,6,53,25.92030221,83.47202566,6.921847887999999,42.10681516,0.65,1.57,watermelon
FARM_1344,SENSOR_5191,2026-01-01 22:23:00,Central,107,5,52,26.6634609,89.98405233,6.8814257460000015,57.40847165,0.38,2.22,watermelon
FARM_1345,SENSOR_6667,2026-01-01 22:24:00,West,103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,0.73,4.12,watermelon
FARM_1346,SENSOR_8024,2026-01-01 22:25:00,South,101,20,48,24.6774157,82.75411437,6.206247493999999,57.05709413,0.4,2.93,watermelon
FARM_1347,SENSOR_8701,2026-01-01 22:26:00,South,85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,0.86,3.53,watermelon
FARM_1348,SENSOR_9586,2026-01-01 22:27:00,East,84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,0.6,1.45,watermelon
FARM_1349,SENSOR_7807,2026-01-01 22:28:00,Central,102,28,54,25.15623099,80.27525115,6.862157042000001,55.49541453,0.89,3.83,watermelon
FARM_1350,SENSOR_1829,2026-01-01 22:29:00,Central,98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,0.91,3.55,watermelon
FARM_1351,SENSOR_4392,2026-01-01 22:30:00,East,97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,0.63,4.2,watermelon
FARM_1352,SENSOR_6954,2026-01-01 22:31:00,North,90,16,45,24.92093261,80.61750795,6.291540277999999,50.55710813,0.84,3.57,watermelon
FARM_1353,SENSOR_9509,2026-01-01 22:32:00,East,95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,0.64,3.43,watermelon
FARM_1354,SENSOR_8944,2026-01-01 22:33:00,West,82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,0.72,3.14,watermelon
FARM_1355,SENSOR_8191,2026-01-01 22:34:00,South,82,25,51,24.31334971,87.47409052,6.074209622000001,48.11248366,0.72,4.41,watermelon
FARM_1356,SENSOR_3997,2026-01-01 22:35:00,South,110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,0.64,2.54,watermelon
FARM_1357,SENSOR_6746,2026-01-01 22:36:00,West,118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,0.39,1.79,watermelon
FARM_1358,SENSOR_2169,2026-01-01 22:37:00,East,120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,0.54,1.59,watermelon
FARM_1359,SENSOR_2370,2026-01-01 22:38:00,East,91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,0.93,4.43,watermelon
FARM_1360,SENSOR_4723,2026-01-01 22:39:00,South,81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,0.51,2.57,watermelon
FARM_1361,SENSOR_6852,2026-01-01 22:40:00,North,101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,0.74,2.17,watermelon
FARM_1362,SENSOR_4063,2026-01-01 22:41:00,North,101,17,55,24.37118217,87.1269128,6.451499763999999,44.63907691,0.47,1.2,watermelon
FARM_1363,SENSOR_1308,2026-01-01 22:42:00,South,111,6,53,26.493064500000006,88.59143088,6.313512998999999,46.06382209,0.63,2.22,watermelon
FARM_1364,SENSOR_5278,2026-01-01 22:43:00,East,107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,0.66,1.19,watermelon
FARM_1365,SENSOR_3556,2026-01-01 22:44:00,East,115,11,46,24.41592661,89.39655519,6.623167177000001,40.32161859,0.3,3.06,watermelon
FARM_1366,SENSOR_9263,2026-01-01 22:45:00,West,84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,0.59,3.79,watermelon
FARM_1367,SENSOR_1730,2026-01-01 22:46:00,East,120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,0.64,2.81,watermelon
FARM_1368,SENSOR_6964,2026-01-01 22:47:00,East,91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,0.57,3.34,watermelon
FARM_1369,SENSOR_3552,2026-01-01 22:48:00,North,89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,0.8,4.21,watermelon
FARM_1370,SENSOR_4686,2026-01-01 22:49:00,South,113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,0.28,3.46,watermelon
FARM_1371,SENSOR_7593,2026-01-01 22:50:00,South,97,22,50,26.26028739,86.14585891,6.769893799999998,58.97878791,0.38,3.6,watermelon
FARM_1372,SENSOR_7306,2026-01-01 22:51:00,East,117,30,50,24.90123934,87.20772913,6.744966312000001,46.59207341,0.78,1.4,watermelon
FARM_1373,SENSOR_4871,2026-01-01 22:52:00,North,90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,0.34,3.98,watermelon
FARM_1374,SENSOR_7133,2026-01-01 22:53:00,Central,104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,0.57,2.38,watermelon
FARM_1375,SENSOR_2335,2026-01-01 22:54:00,West,81,16,45,26.90435747,86.25426228,6.727468157000001,59.75980023,0.91,3.02,watermelon
FARM_1376,SENSOR_6597,2026-01-01 22:55:00,South,88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,0.73,1.39,watermelon
FARM_1377,SENSOR_3562,2026-01-01 22:56:00,Central,92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,0.57,2.72,watermelon
FARM_1378,SENSOR_6508,2026-01-01 22:57:00,East,81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,0.4,3.38,watermelon
FARM_1379,SENSOR_5400,2026-01-01 22:58:00,North,111,5,55,26.283443,84.42478917,6.520663422,50.78669728,0.79,3.48,watermelon
FARM_1380,SENSOR_1065,2026-01-01 22:59:00,South,108,23,51,26.84366082,83.85039964,6.106500787000001,40.228644,0.26,3.91,watermelon
FARM_1381,SENSOR_7259,2026-01-01 23:00:00,North,113,30,50,26.03967219,83.9862443,6.277484042999999,43.87712348,0.67,2.71,watermelon
FARM_1382,SENSOR_4955,2026-01-01 23:01:00,West,83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,0.4,1.68,watermelon
FARM_1383,SENSOR_8983,2026-01-01 23:02:00,Central,101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,0.95,3.93,watermelon
FARM_1384,SENSOR_8286,2026-01-01 23:03:00,South,114,21,55,25.4438391,87.93923120000002,6.472756256,57.51549686,0.68,2.02,watermelon
FARM_1385,SENSOR_6162,2026-01-01 23:04:00,North,99,6,45,26.12588914,86.5507939,6.000975617000001,40.71210074,0.44,3.98,watermelon
FARM_1386,SENSOR_2045,2026-01-01 23:05:00,West,92,20,55,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,0.65,1.75,watermelon
FARM_1387,SENSOR_6200,2026-01-01 23:06:00,North,92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,0.54,3.73,watermelon
FARM_1388,SENSOR_4918,2026-01-01 23:07:00,Central,91,24,55,26.27061608,83.09194521,6.259086582999999,46.76837499,0.77,1.93,watermelon
FARM_1389,SENSOR_6851,2026-01-01 23:08:00,South,110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,0.6,1.39,watermelon
FARM_1390,SENSOR_9598,2026-01-01 23:09:00,East,112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,0.26,3.58,watermelon
FARM_1391,SENSOR_4131,2026-01-01 23:10:00,North,89,25,54,24.69368934,85.56967628,6.353107392999999,48.99390828,0.34,1.68,watermelon
FARM_1392,SENSOR_3032,2026-01-01 23:11:00,West,100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,0.8,2.91,watermelon
FARM_1393,SENSOR_3973,2026-01-01 23:12:00,East,83,22,54,25.89762315,81.96664832,6.277245253999999,54.49960057,0.69,3.41,watermelon
